n,ecg_data_interp,ecg_signal_quant
2060,1.57577922077701,8196
2061,1.58723425322944,8255
2062,1.60011057589514,8322
2063,1.61431155744384,8396
2064,1.62954545454313,8475
2065,1.6443990654111,8552
2066,1.66015388919547,8634
2067,1.67703926049162,8722
2068,1.69519480519238,8817
2069,1.71399114805221,8914
2070,1.73432822229311,9020
2071,1.75628715893664,9134
2072,1.77974025973772,9256
2073,1.80350973925202,9380
2074,1.82856464584574,9510
2075,1.85486436063932,9647
2076,1.88220779220515,9789
2077,1.90933283179242,9930
2078,1.93729597778518,10076
2079,1.96610252451999,10226
2080,1.99558441558165,10379
2081,2.02465507447764,10530
2082,2.0540911412626,10683
2083,2.08381061011531,10838
2084,2.11363636363345,10993
2085,2.14214267007578,11141
2086,2.17102556589093,11291
2087,2.20068485174013,11446
2088,2.23129870129562,11605
2089,2.26208160274414,11765
2090,2.29377104397288,11930
2091,2.32617386284496,12098
2092,2.35889610389285,12269
2093,2.39017364686397,12431
2094,2.42159415076402,12595
2095,2.45344637021966,12760
2096,2.48590909090566,12929
2097,2.51809648265207,13096
2098,2.55132017279964,13269
2099,2.58575662132176,13448
2100,2.6212987012951,13633
2101,2.65636939323118,13816
2102,2.69234142749522,14003
2103,2.72914357280206,14194
2104,2.76642857142485,14388
2105,2.80314413773937,14579
2106,2.83935431057517,14767
2107,2.87463041688917,14951
2108,2.90863636363251,15128
2109,2.93857046274479,15283
2110,2.96862250217679,15440
2111,3.00001794520746,15603
2112,3.033116883113,15775
2113,3.06847298233737,15959
2114,3.10192334298936,16133
2115,3.13012186038139,16280
2116,3.14999999999608,16383
2117,3.15556324075105,16412
2118,3.15285890791047,16398
2119,3.14504148172684,16357
2120,3.13558441558035,16308
2121,3.12866029685963,16272
2122,3.12415810327755,16249
2123,3.12200077352576,16237
2124,3.12116883116463,16233
2125,3.1175733016834,16214
2126,3.11387812452603,16195
2127,3.11017973141063,16176
2128,3.10655844155423,16157
2129,3.10233228470258,16135
2130,3.09848320212775,16115
2131,3.0951239108506,16098
2132,3.09214285713864,16082
2133,3.08783795685336,16060
2134,3.08404144236666,16040
2135,3.08095847816991,16024
2136,3.07850649350229,16011
2137,3.07519318369906,15994
2138,3.07228037124139,15979
2139,3.06965956350889,15965
2140,3.06701298700881,15951
2141,3.0624327083318,15928
2142,3.05781256408843,15904
2143,3.05345922725912,15881
2144,3.04948051947636,15860
2145,3.04461012599497,15835
2146,3.04039362631759,15813
2147,3.03694742721998,15795
2148,3.03409090908676,15780
2149,3.03007366064013,15759
2150,3.02646828743462,15741
2151,3.02331891528796,15724
2152,3.02045454545042,15709
2153,3.01625407723705,15687
2154,3.01232261002183,15667
2155,3.00881058141454,15649
2156,3.00564935064525,15632
2157,3.00131746510563,15610
2158,2.99742354618867,15589
2159,2.99410210100518,15572
2160,2.99123376622968,15557
2161,2.98724180034639,15537
2162,2.98363257237916,15518
2163,2.98047006330565,15501
2164,2.97759740259335,15486
2165,2.97348932665055,15465
2166,2.96963094417224,15445
2167,2.96615094745013,15427
2168,2.96298701298301,15410
2169,2.95904762279455,15390
2170,2.95539488761618,15371
2171,2.9520702697255,15354
2172,2.94896103895713,15337
2173,2.94398086723205,15312
2174,2.93964909910982,15289
2175,2.93620360642425,15271
2176,2.93318181817813,15255
2177,2.92984096851765,15238
2178,2.92344815542127,15205
2179,2.91148323848427,15142
2180,2.89168831168487,15040
2181,2.85974288041805,14873
2182,2.81979843244734,14666
2183,2.77383853027127,14427
2184,2.72396103895779,14167
2185,2.67280045208623,13901
2186,2.61964919853746,13625
2187,2.56398633000041,13335
2188,2.50480519480214,13027
2189,2.43900693959318,12685
2190,2.36911688137096,12322
2191,2.29587943617087,11941
2192,2.22019480519199,11547
2193,2.14282029617459,11145
2194,2.06477741985949,10739
2195,1.98668476088152,10333
2196,1.90889610389353,9928
2197,1.83059487531179,9521
2198,1.75329258135721,9119
2199,1.67729641919264,8724
2200,1.60266233766007,8335
2201,1.52874729989035,7951
2202,1.45603434297652,7573
2203,1.38437450397887,7200
2204,1.31357142856949,6832
2205,1.24262139208181,6463
2206,1.17289464287274,6100
2207,1.1049022306161,5747
2208,1.03909090908927,5404
2209,0.975300863254574,5072
2210,0.914456541547778,4756
2211,0.856726840083239,4456
2212,0.80201298701163,4171
2213,0.749472203430535,3898
2214,0.699527056935677,3638
2215,0.651939913559203,3391
2216,0.606428571427478,3154
2217,0.56217785751506,2924
2218,0.519964750418854,2704
2219,0.480025887526283,2497
2220,0.442597402596521,2302
2221,0.407469458267299,2119
2222,0.375414700036255,1953
2223,0.346616383354347,1803
2224,0.321038961038259,1670
2225,0.298076578477728,1550
2226,0.277856785286872,1445
2227,0.259971421820543,1352
2228,0.243896103895563,1268
2229,0.22880925946462,1190
2230,0.214670041482335,1116
2231,0.201273040603303,1047
2232,0.18857142857098,981
2233,0.176184616540111,916
2234,0.165227452494218,859
2235,0.156327295993537,813
2236,0.149999999999582,780
2237,0.146567870516539,762
2238,0.145996530738509,759
2239,0.148010812506695,770
2240,0.152142857142458,791
2241,0.15742362820317,819
2242,0.164026708330774,853
2243,0.171776005534179,893
2244,0.180584415584011,939
2245,0.190216107112395,989
2246,0.201097309466013,1046
2247,0.213426789477168,1110
2248,0.227337662337214,1182
2249,0.24272784391159,1262
2250,0.259678121527115,1351
2251,0.278017796609312,1446
2252,0.297467532467034,1547
2253,0.31749338479494,1651
2254,0.338073751135757,1758
2255,0.359033239113179,1867
2256,0.380259740259177,1978
2257,0.401364570887239,2087
2258,0.422920032782741,2200
2259,0.445137538073177,2315
2260,0.468116883116255,2435
2261,0.491784736603729,2558
2262,0.51582680167452,2683
2263,0.539761134416934,2807
2264,0.562987012986338,2928
2265,0.584542136844266,3040
2266,0.60440305822893,3143
2267,0.622323950334184,3237
2268,0.638181818181077,3319
2269,0.65167187581165,3389
2270,0.663380926896039,3450
2271,0.673648378872528,3504
2272,0.682792207791362,3551
2273,0.691081819366338,3594
2274,0.698660834167546,3634
2275,0.705655670882692,3670
2276,0.712207792206827,3704
2277,0.717926348270213,3734
2278,0.724080357764284,3766
2279,0.731342382406078,3804
2280,0.740259740258678,3850
2281,0.751148398878336,3907
2282,0.76400646966366,3974
2283,0.778543376003965,4049
2284,0.794220779219685,4131
2285,0.809962068024541,4213
2286,0.825652978726901,4294
2287,0.840808458527893,4373
2288,0.854999999998909,4447
2289,0.867468250905217,4512
2290,0.878639341801934,4570
2291,0.888566159315,4621
2292,0.897272727271626,4667
2293,0.904651695000133,4705
2294,0.910658400159763,4736
2295,0.91513469748717,4760
2296,0.917922077920941,4774
2297,0.918195928578444,4775
2298,0.917156956324519,4770
2299,0.915302617124571,4760
2300,0.913051948050766,4749
2301,0.910815555816872,4737
2302,0.908434940998474,4725
2303,0.905784196534039,4711
2304,0.902727272726035,4695
2305,0.898277411041215,4672
2306,0.894087424947166,4650
2307,0.890892433241254,4633
2308,0.889285714284445,4625
2309,0.889817475619631,4628
2310,0.892040493926962,4639
2311,0.89545800707524,4657
2312,0.899415584414312,4678
2313,0.902391594178429,4693
2314,0.905315391199317,4709
2315,0.908349902025212,4724
2316,0.91168831168705,4742
2317,0.915348266767442,4761
2318,0.919513952436783,4782
2319,0.924092526313605,4806
2320,0.928831168829907,4831
2321,0.932855234436068,4852
2322,0.936585495196033,4871
2323,0.939899940820037,4888
2324,0.942662337661068,4903
2325,0.944329571799795,4911
2326,0.945500225430006,4918
2327,0.946373612516702,4922
2328,0.947142857141549,4926
2329,0.947634128884294,4929
2330,0.948555828452212,4933
2331,0.950206461445927,4942
2332,0.952792207790854,4955
2333,0.955871247149077,4971
2334,0.960310478995913,4995
2335,0.966258781509547,5025
2336,0.973636363634999,5064
2337,0.981948667291699,5107
2338,0.990965322454355,5154
2339,1.0001429498006,5202
2340,1.00889610389475,5247
2341,1.01600261355381,5284
2342,1.02220663113105,5316
2343,1.02764537876041,5345
2344,1.03246753246618,5370
2345,1.03656549239374,5391
2346,1.04023867488573,5410
2347,1.04346417498001,5427
2348,1.04610389610252,5441
2349,1.0473690620797,5447
2350,1.04799760694818,5451
2351,1.04812535159672,5451
2352,1.04785714285573,5450
2353,1.0469468813502,5445
2354,1.04597391631106,5440
2355,1.0451710681667,5436
2356,1.04474025973879,5434
2357,1.0443097400065,5431
2358,1.04491292889915,5435
2359,1.04693477987251,5445
2360,1.05058441558292,5464
2361,1.05550720608189,5490
2362,1.06201170958356,5523
2363,1.06982136001835,5564
2364,1.07844155844009,5609
2365,1.08678779633288,5652
2366,1.09486572469358,5694
2367,1.10222393763291,5733
2368,1.10844155844012,5765
2369,1.11270752780495,5787
2370,1.11555673504357,5802
2371,1.11713065325152,5810
2372,1.11759740259597,5813
2373,1.11664098452902,5808
2374,1.11511255286493,5800
2375,1.11326552395144,5790
2376,1.11116883116739,5779
2377,1.10844258000603,5765
2378,1.10524076861642,5748
2379,1.10135583781816,5728
2380,1.09655844155699,5703
2381,1.08992655227179,5669
2382,1.08263876561795,5631
2383,1.07516503371179,5592
2384,1.06792207792061,5554
2385,1.061053598351,5518
2386,1.05488465402717,5486
2387,1.04942409574336,5458
2388,1.04454545454397,5433
2389,1.03948140776589,5406
2390,1.03502255331955,5383
2391,1.03138356555962,5364
2392,1.02876623376475,5351
2393,1.02680331164223,5340
2394,1.02642686162878,5338
2395,1.02786843095893,5346
2396,1.03110389610243,5363
2397,1.03552166988117,5386
2398,1.04103031901773,5414
2399,1.04701486178896,5445
2400,1.05272727272585,5475
2401,1.0568859874967,5497
2402,1.05970771958816,5511
2403,1.06104051352381,5518
2404,1.06090909090767,5518
2405,1.05886496686513,5507
2406,1.05627206979873,5494
2407,1.05384477512684,5481
2408,1.0521428571414,5472
2409,1.05141078015536,5468
2410,1.051770286167,5470
2411,1.05303431550943,5477
2412,1.05487012986865,5486
2413,1.05602365550994,5492
2414,1.05768182764302,5501
2415,1.06014622226634,5514
2416,1.06363636363488,5532
2417,1.06814695728268,5555
2418,1.07360118780528,5584
2419,1.07966208216621,5615
2420,1.08584415584269,5647
2421,1.09090186808533,5674
2422,1.095462245207,5697
2423,1.09945695136936,5718
2424,1.10279220779077,5736
2425,1.10499551691546,5747
2426,1.10640150276291,5754
2427,1.10694465269413,5757
2428,1.10649350649206,5755
2429,1.10439354936546,5744
2430,1.10130226496181,5728
2431,1.09739549565138,5708
2432,1.09285714285566,5684
2433,1.08740618241895,5656
2434,1.08203556707218,5628
2435,1.07722675423211,5603
2436,1.07337662337509,5583
2437,1.07032311313784,5567
2438,1.06892601084762,5559
2439,1.06941839023469,5562
2440,1.07181818181663,5574
2441,1.07541959288952,5593
2442,1.08067930950182,5621
2443,1.08734932911144,5655
2444,1.09499999999847,5695
2445,1.10275856698667,5735
2446,1.11049962392886,5776
2447,1.11778182100138,5814
2448,1.12422077921927,5847
2449,1.12874995132896,5871
2450,1.13252199965233,5890
2451,1.13591991190309,5908
2452,1.13922077921927,5925
2453,1.1424737095077,5942
2454,1.14557140689799,5958
2455,1.14819260818984,5972
2456,1.14993506493354,5981
2457,1.14949522473919,5978
2458,1.14820433121927,5972
2459,1.1465206492056,5963
2460,1.14487012986858,5954
2461,1.14342227590091,5947
2462,1.1424864288437,5942
2463,1.14205142173012,5940
2464,1.14194805194647,5939
2465,1.1412956344238,5936
2466,1.14088141587989,5934
2467,1.14085869210138,5934
2468,1.14136363636203,5936
2469,1.14194729689414,5939
2470,1.14353999180571,5947
2471,1.14638586104349,5962
2472,1.15051948051787,5984
2473,1.15553091843014,6010
2474,1.16135977967942,6040
2475,1.1675796978001,6073
2476,1.1737012986997,6104
2477,1.17835831393258,6129
2478,1.18268682375819,6151
2479,1.18692933871264,6173
2480,1.19123376623218,6196
2481,1.19551685563572,6218
2482,1.19961428359224,6239
2483,1.20314339395196,6257
2484,1.20564935064775,6271
2485,1.20583237930602,6271
2486,1.20490220674402,6267
2487,1.20327104033723,6258
2488,1.20136363636201,6248
2489,1.1992556957194,6237
2490,1.19762056136529,6229
2491,1.19668404479132,6224
2492,1.19649350649183,6223
2493,1.19648173242693,6223
2494,1.19725421093835,6227
2495,1.19887519751384,6235
2496,1.20136363636194,6248
2497,1.20393429116564,6262
2498,1.20779535746541,6282
2499,1.21323188765906,6310
2500,1.22025974025806,6347
2501,1.2284963986141,6389
2502,1.23740176315407,6436
2503,1.24613430487868,6481
2504,1.25376623376459,6521
2505,1.25849903189367,6545
2506,1.26127698105242,6560
2507,1.26227175465855,6565
2508,1.26175324675161,6562
2509,1.25974629051627,6552
2510,1.25685976484928,6537
2511,1.2533360321512,6519
2512,1.24928571428404,6497
2513,1.2441422531645,6471
2514,1.23882738134985,6443
2515,1.23363797239286,6416
2516,1.22883116882944,6391
2517,1.22403038667536,6366
2518,1.22041789163024,6347
2519,1.21847413356318,6337
2520,1.21850649350473,6337
2521,1.22009817848596,6346
2522,1.22390782216587,6365
2523,1.22981196907647,6396
2524,1.23740259740085,6436
2525,1.24569728341102,6479
2526,1.25447908251698,6524
2527,1.26313543069394,6570
2528,1.27110389610217,6611
2529,1.27701703521817,6642
2530,1.28217045427101,6669
2531,1.28697664253299,6694
2532,1.29175324675154,6718
2533,1.29662517973072,6744
2534,1.30139044132077,6768
2535,1.30564887866241,6791
2536,1.30889610389439,6808
2537,1.30954873467256,6811
2538,1.30911564564713,6809
2539,1.30805196134919,6803
2540,1.30675324675152,6796
2541,1.30546684316527,6790
2542,1.3041714333809,6783
2543,1.30268075443591,6775
2544,1.30071428571253,6765
2545,1.29699652470538,6746
2546,1.29303133333688,6725
2547,1.28932775490564,6706
2548,1.28629870129693,6690
2549,1.28408296766522,6678
2550,1.28278639043472,6672
2551,1.28221213752527,6669
2552,1.28201298701122,6668
2553,1.28087185199008,6662
2554,1.27994267089234,6657
2555,1.2794390193575,6654
2556,1.27948051947877,6655
2557,1.27985717011793,6656
2558,1.2806516168377,6661
2559,1.28161485423397,6666
2560,1.28240259740085,6670
2561,1.2817190593794,6666
2562,1.28078637481193,6661
2563,1.27986301886437,6657
2564,1.27909090908917,6652
2565,1.27825693782312,6648
2566,1.27743615414813,6644
2567,1.27638436987873,6638
2568,1.27480519480344,6630
2569,1.27168031755876,6614
2570,1.26820658268215,6596
2571,1.26490661358949,6579
2572,1.26233766233587,6565
2573,1.26040937737979,6555
2574,1.2604418004584,6555
2575,1.26288270693741,6568
2576,1.26779220779041,6594
2577,1.27462946083188,6629
2578,1.28297902160192,6673
2579,1.29198667440355,6720
2580,1.30071428571252,6765
2581,1.30726898313069,6799
2582,1.31273340307172,6827
2583,1.31729476453914,6851
2584,1.3211688311671,6871
2585,1.32441563352277,6888
2586,1.32709732968021,6902
2587,1.32903742068371,6912
2588,1.32993506493333,6917
2589,1.32848727965622,6909
2590,1.32598713681397,6896
2591,1.32275273843608,6880
2592,1.31902597402421,6860
2593,1.31478873177847,6838
2594,1.31027751181935,6815
2595,1.30551364646072,6790
2596,1.30051948051767,6764
2597,1.29438081699076,6732
2598,1.28897617166335,6704
2599,1.28515192784614,6684
2600,1.28357142856957,6676
2601,1.28449633834716,6681
2602,1.28801546338848,6699
2603,1.29376559217274,6729
2604,1.30110389610205,6767
2605,1.30830101642585,6804
2606,1.31610920190278,6845
2607,1.32431682021426,6888
2608,1.33266233766053,6931
2609,1.34054770194106,6972
2610,1.34799322346973,7011
2611,1.35469513737683,7046
2612,1.36032467532288,7075
2613,1.36378105498291,7093
2614,1.36615003187363,7105
2615,1.36771886100442,7113
2616,1.3687012986995,7119
2617,1.36879982703965,7119
2618,1.368580824787,7118
2619,1.36806686694178,7115
2620,1.36714285714103,7110
2621,1.3649604767901,7099
2622,1.36238788897923,7086
2623,1.3596194658609,7071
2624,1.35681818181632,7057
2625,1.35352382704204,7040
2626,1.35076770629696,7025
2627,1.34888722492463,7015
2628,1.34805194805007,7011
2629,1.34780704036279,7010
2630,1.34866372625083,7014
2631,1.35051849807454,7024
2632,1.35311688311501,7037
2633,1.35541259345221,7049
2634,1.35815323041497,7064
2635,1.36132227297135,7080
2636,1.36480519480333,7098
2637,1.36782493465436,7114
2638,1.37094914208493,7130
2639,1.37405719086653,7146
2640,1.37688311688127,7161
2641,1.37858363727279,7170
2642,1.37949792439396,7175
2643,1.37948538854273,7175
2644,1.3784415584397,7169
2645,1.37555231367685,7154
2646,1.37221194776522,7137
2647,1.36903846138943,7120
2648,1.36655844155655,7107
2649,1.36477918686853,7098
2650,1.36437340154154,7096
2651,1.36541358592206,7101
2652,1.36772727272537,7113
2653,1.37022497431086,7126
2654,1.37363260359775,7144
2655,1.37782113367874,7166
2656,1.38253246753058,7190
2657,1.38687233711714,7213
2658,1.39122067758297,7236
2659,1.3953393468624,7257
2660,1.39889610389425,7276
2661,1.40095079709821,7286
2662,1.40200078788135,7292
2663,1.40198537790292,7292
2664,1.4008441558423,7286
2665,1.39792728396082,7271
2666,1.39424032367869,7251
2667,1.39016849671609,7230
2668,1.38603896103707,7209
2669,1.38146166431711,7185
2670,1.37757874586505,7165
2671,1.37472172590442,7150
2672,1.3729870129851,7141
2673,1.37175024760388,7134
2674,1.37146254178549,7133
2675,1.37191812227647,7135
2676,1.3727922077903,7140
2677,1.37305654653513,7141
2678,1.37346277109913,7143
2679,1.37411983571386,7147
2680,1.37512987012796,7152
2681,1.37600417830091,7157
2682,1.37766707373498,7165
2683,1.38035039210955,7179
2684,1.384090909089,7199
2685,1.38810783560386,7219
2686,1.3929891201676,7245
2687,1.39849201786788,7273
2688,1.40415584415396,7303
2689,1.40885197268234,7327
2690,1.41273266534733,7348
2691,1.41542822437893,7362
2692,1.41662337662151,7368
2693,1.41543492386261,7362
2694,1.41295235341085,7349
2695,1.40967317375895,7332
2696,1.406103896102,7313
2697,1.40211223260079,7292
2698,1.39890992872566,7276
2699,1.39689879785506,7265
2700,1.39616883116691,7261
2701,1.39604382638411,7261
2702,1.3967782899493,7265
2703,1.39796713353706,7271
2704,1.399090909089,7277
2705,1.39881570425721,7275
2706,1.39803762759303,7271
2707,1.39690670355371,7265
2708,1.39558441558251,7258
2709,1.39385876392203,7249
2710,1.3923407872027,7241
2711,1.3912048986452,7236
2712,1.39051948051755,7232
2713,1.38940198747666,7226
2714,1.38916726705308,7225
2715,1.39010712214035,7230
2716,1.3922727272708,7241
2717,1.39514491379199,7256
2718,1.39873863190979,7275
2719,1.40257972455119,7295
2720,1.40610389610198,7313
2721,1.40789424038636,7322
2722,1.40900042867638,7328
2723,1.40967700419683,7332
2724,1.41019480519288,7334
2725,1.4103370015886,7335
2726,1.41090548468213,7338
2727,1.41209575911142,7344
2728,1.41389610389416,7354
2729,1.41547503937781,7362
2730,1.41752942746389,7373
2731,1.41998737045243,7385
2732,1.42266233766039,7399
2733,1.42467462271483,7410
2734,1.42676367414614,7421
2735,1.42900803480002,7432
2736,1.43142857142661,7445
2737,1.43346554335577,7455
2738,1.43586633067518,7468
2739,1.43875914295782,7483
2740,1.4421428571409,7501
2741,1.4451451624066,7516
2742,1.44869284385956,7535
2743,1.45277742055089,7556
2744,1.45714285714093,7579
2745,1.460972099105,7598
2746,1.4641174153616,7615
2747,1.46601133376494,7625
2748,1.46610389610198,7625
2749,1.46293008390761,7609
2750,1.45800852342523,7583
2751,1.45192724471431,7551
2752,1.44525974025779,7517
2753,1.43840176965009,7481
2754,1.43171117221621,7446
2755,1.42533696280563,7413
2756,1.41935064934864,7382
2757,1.4126925984545,7347
2758,1.40741414160989,7320
2759,1.40436053263789,7304
2760,1.4041558441538,7303
2761,1.40689041105385,7317
2762,1.41267132524237,7347
2763,1.42100290058253,7391
2764,1.43103896103696,7443
2765,1.44090144137503,7494
2766,1.4508378938884,7546
2767,1.46026620994635,7595
2768,1.46863636363443,7638
2769,1.47495304239139,7671
2770,1.47964135165475,7696
2771,1.48267019966149,7711
2772,1.48402597402407,7718
2773,1.48303255626393,7713
2774,1.48074085988665,7701
2775,1.47744970702599,7684
2776,1.47331168830977,7663
2777,1.46782322035732,7634
2778,1.46165739975099,7602
2779,1.45486339390694,7567
2780,1.44740259740066,7528
2781,1.43850992570384,7482
2782,1.42930131697418,7434
2783,1.42019270749442,7386
2784,1.41155844155647,7341
2785,1.40318640212018,7298
2786,1.39610512815856,7261
2787,1.3906666188056,7233
2788,1.38701298701101,7214
2789,1.3844415659558,7200
2790,1.38369899525532,7197
2791,1.38467201230929,7202
2792,1.38701298701105,7214
2793,1.38969285401906,7228
2794,1.39283900508385,7244
2795,1.39600222570536,7261
2796,1.39870129869941,7275
2797,1.39968696015249,7280
2798,1.39989524440545,7281
2799,1.39947380568653,7279
2800,1.39850649350463,7274
2801,1.39659953331717,7264
2802,1.39419473266526,7251
2803,1.39124097478797,7236
2804,1.38759740259554,7217
2805,1.38231214760546,7189
2806,1.37656252412084,7159
2807,1.3707405265026,7129
2808,1.36519480519291,7100
2809,1.3597037563773,7072
2810,1.35522689938652,7048
2811,1.35207909368091,7032
2812,1.35038961038768,7023
2813,1.34948239302054,7019
2814,1.35017663040555,7022
2815,1.352485451058,7034
2816,1.35623376623185,7054
2817,1.36056267081385,7076
2818,1.36585759421736,7104
2819,1.37186809367096,7135
2820,1.37824675324487,7168
2821,1.3839312886091,7198
2822,1.38956191952287,7227
2823,1.39506222922908,7256
2824,1.40025974025788,7283
2825,1.40433140616733,7304
2826,1.40778845378043,7322
2827,1.41048048993018,7336
2828,1.41214285714101,7344
2829,1.41182807895584,7343
2830,1.41017905609896,7334
2831,1.40722156426596,7319
2832,1.40298701298515,7297
2833,1.39699530881885,7266
2834,1.3902726088169,7231
2835,1.38333282853652,7195
2836,1.37668831168638,7160
2837,1.37008404412833,7126
2838,1.36511727591868,7100
2839,1.36245752765799,7086
2840,1.36246753246556,7086
2841,1.36474558655209,7098
2842,1.36957914951221,7123
2843,1.37652121068426,7159
2844,1.38487012986817,7203
2845,1.39313390941487,7246
2846,1.40156870440665,7289
2847,1.40981703860084,7332
2848,1.41759740259547,7373
2849,1.42390361746156,7406
2850,1.42991907562411,7437
2851,1.43595826402894,7468
2852,1.44214285714094,7501
2853,1.44823599690994,7532
2854,1.45399235882972,7562
2855,1.45889598604232,7588
2856,1.46240259740067,7606
2857,1.46278324854761,7608
2858,1.46198630376125,7604
2859,1.46074032523275,7597
2860,1.45967532467337,7592
2861,1.45929177794664,7590
2862,1.45940860160116,7590
2863,1.45969452152118,7592
2864,1.45967532467333,7592
2865,1.45767300663474,7581
2866,1.45542482194251,7570
2867,1.45351372946378,7560
2868,1.45246753246552,7554
2869,1.4525046536613,7554
2870,1.45390371412218,7562
2871,1.45654172329188,7575
2872,1.46006493506291,7594
2873,1.46309480376353,7609
2874,1.46656498576074,7628
2875,1.47045993121711,7648
2876,1.47467532467332,7670
2877,1.47844637375182,7689
2878,1.48234502028112,7710
2879,1.48624669733526,7730
2880,1.48987012986813,7749
2881,1.49230155283144,7761
2882,1.49392225018146,7770
2883,1.4945810530251,7773
2884,1.49415584415384,7771
2885,1.49175899809344,7759
2886,1.48884240195481,7743
2887,1.48602598297014,7729
2888,1.48383116882912,7717
2889,1.48217768821386,7709
2890,1.48183991665468,7707
2891,1.48290442904295,7713
2892,1.48519480519274,7724
2893,1.48757451981216,7737
2894,1.49078345215901,7753
2895,1.49468378095113,7774
2896,1.49902597402392,7796
2897,1.5029794450673,7817
2898,1.50697592287631,7838
2899,1.51090373856929,7858
2900,1.51461038960834,7877
2901,1.51708365188091,7890
2902,1.51948648816686,7903
2903,1.52203444674173,7916
2904,1.52474025973823,7930
2905,1.52710640718921,7942
2906,1.52913013111448,7953
2907,1.53038246617441,7959
2908,1.53038961038758,7959
2909,1.52765126118501,7945
2910,1.5237498288882,7925
2911,1.51923714295155,7901
2912,1.51461038960834,7877
2913,1.51003721346394,7854
2914,1.50590251597976,7832
2915,1.50221386615657,7813
2916,1.49883116882909,7795
2917,1.49463108924237,7774
2918,1.49100425493843,7755
2919,1.48839076679657,7741
2920,1.48714285714076,7735
2921,1.48690846092036,7733
2922,1.48855208941853,7742
2923,1.4921054250545,7760
2924,1.49727272727065,7787
2925,1.5029613102042,7817
2926,1.5091676965426,7849
2927,1.51523562638101,7881
2928,1.52045454545252,7908
2929,1.52332351671359,7923
2930,1.52472840903989,7930
2931,1.52481403185529,7930
2932,1.52376623376422,7925
2933,1.52130815062621,7912
2934,1.51826249916551,7896
2935,1.51488827988348,7879
2936,1.51129870129667,7860
2937,1.50672237744812,7836
2938,1.5022799581735,7813
2939,1.49819916776122,7792
2940,1.49454545454341,7773
2941,1.49066885923493,7753
2942,1.48727293466587,7735
2943,1.48437524263454,7720
2944,1.48188311688105,7707
2945,1.47886238962995,7691
2946,1.47637149035676,7679
2947,1.47462189577022,7669
2948,1.47370129869922,7665
2949,1.47314804746705,7662
2950,1.47347047765584,7663
2951,1.47465670384818,7670
2952,1.47662337662129,7680
2953,1.47837559681574,7689
2954,1.48127007688801,7704
2955,1.48568767336179,7727
2956,1.49181818181609,7759
2957,1.49902098130869,7796
2958,1.50782703710343,7842
2959,1.51786566562489,7894
2960,1.5284415584395,7949
2961,1.53819163703183,8000
2962,1.54681386778968,8045
2963,1.55360798690569,8080
2964,1.5580519480499,8103
2965,1.55881478886473,8107
2966,1.55778727035819,8102
2967,1.55593051158761,8092
2968,1.55415584415376,8083
2969,1.5529782410693,8077
2970,1.55294231499826,8077
2971,1.55403847711321,8082
2972,1.55590909090698,8092
2973,1.55706769166146,8098
2974,1.55835033585287,8105
2975,1.55963702949104,8112
2976,1.56077922077711,8118
2977,1.56106812644095,8119
2978,1.56122539293303,8120
2979,1.56137781822339,8121
2980,1.56155844155634,8122
2981,1.56102564984513,8119
2982,1.56065849249088,8117
2983,1.56050031303442,8116
2984,1.56038961038752,8116
2985,1.5594275916656,8111
2986,1.55803582362973,8103
2987,1.55598216551165,8093
2988,1.55298701298493,8077
2989,1.54797366631504,8051
2990,1.54211781851979,8020
2991,1.53581029750981,7988
2992,1.52941558441348,7954
2993,1.52271628717835,7920
2994,1.51673161762148,7888
2995,1.51182320746839,7863
2996,1.50818181817967,7844
2997,1.50511069650796,7828
2998,1.50371944601487,7821
2999,1.50421844050837,7823
3000,1.50662337662122,7836
3001,1.51008068321251,7854
3002,1.51532954446879,7881
3003,1.52222331398308,7917
3004,1.53038961038748,7959
3005,1.53871778554279,8003
3006,1.5473940817915,8048
3007,1.55595784866114,8092
3008,1.56389610389401,8134
3009,1.56986300922156,8165
3010,1.57480721474548,8190
3011,1.57883990626827,8211
3012,1.5820129870109,8228
3013,1.58383661129112,8237
3014,1.58487694058901,8243
3015,1.58514147486107,8244
3016,1.58454545454335,8241
3017,1.58217446839971,8229
3018,1.57922692134709,8213
3019,1.57608353376789,8197
3020,1.57305194804981,8181
3021,1.56971302240052,8164
3022,1.56713852532218,8151
3023,1.56558455735675,8143
3024,1.56506493506278,8140
3025,1.56475176664819,8138
3026,1.56521140916348,8141
3027,1.56621941946672,8146
3028,1.56740259740046,8152
3029,1.56769433252874,8154
3030,1.56765355850493,8153
3031,1.56723779395307,8151
3032,1.56642857142644,8147
3033,1.56444739736269,8137
3034,1.56261666600825,8127
3035,1.56137793441793,8121
3036,1.56097402597189,8119
3037,1.56088538121598,8118
3038,1.56162589502833,8122
3039,1.56292702180104,8129
3040,1.5642857142836,8136
3041,1.5643921247567,8136
3042,1.56371400394011,8133
3043,1.56208299928798,8124
3044,1.55941558441347,8110
3045,1.55485706510463,8087
3046,1.54998976510964,8061
3047,1.54549297457129,8038
3048,1.54188311688098,8019
3049,1.53914795135286,8005
3050,1.53768539798396,7997
3051,1.53734782371922,7996
3052,1.53779220779006,7998
3053,1.53758127726978,7997
3054,1.53798854442854,7999
3055,1.53924682936416,8006
3056,1.54149350649137,8017
3057,1.54427198977916,8032
3058,1.54807559126715,8051
3059,1.55273470997646,8076
