t_recon,spikes,recon,th
0.5349245,0.25,1.62421875,0.603125
0.53689275,0.25,1.72734375,0.603125
0.538255,0.25,1.83046875,0.603125
0.539317625,0.25,1.93359375,0.603125
0.540261875,0.25,2.03671875,0.603125
0.541143125,0.25,2.13984375,0.603125
0.541993625,0.25,2.24296875,0.603125
0.542820875,0.25,2.34609375,0.603125
0.5436255,0.25,2.44921875,0.603125
0.54440375,0.25,2.55234375,0.603125
0.545156625,0.25,2.65546875,0.603125
0.545882375,0.25,2.75859375,0.603125
0.54661175,0.25,2.86171875,0.603125
0.54735475,0.25,2.96484375,0.603125
0.548166375,0.25,3.06796875,0.603125
0.549292125,0.25,3.17109375,0.603125
0.560046375,-0.25,3.06796875,0.603125
0.56334025,-0.25,3.01640625,0.5515625
0.5644895,-0.25,2.96484375,0.5515625
0.5650455,-0.25,2.91328125,0.5515625
0.565754875,-0.25,2.81015625,0.603125
0.5662855,-0.25,2.70703125,0.603125
0.566740875,-0.25,2.60390625,0.603125
0.56715,-0.25,2.50078125,0.603125
0.567523125,-0.25,2.39765625,0.603125
0.567887125,-0.25,2.29453125,0.603125
0.568227625,-0.25,2.19140625,0.603125
0.5685645,-0.25,2.08828125,0.603125
0.568901125,-0.25,1.98515625,0.603125
0.56923325,-0.25,1.88203125,0.603125
0.569568125,-0.25,1.77890625,0.603125
0.569906375,-0.25,1.67578125,0.603125
0.570246625,-0.25,1.57265625,0.603125
0.5705955,-0.25,1.46953125,0.603125
0.570955625,-0.25,1.36640625,0.603125
0.57132325,-0.25,1.26328125,0.603125
0.571708625,-0.25,1.16015625,0.603125
0.572110875,-0.25,1.05703125,0.603125
0.572542,-0.25,0.953906249999999,0.603125
0.57299975,-0.25,0.850781249999999,0.603125
0.573500625,-0.25,0.747656249999999,0.603125
0.574057125,-0.25,0.644531249999999,0.603125
0.574691125,-0.25,0.541406249999999,0.603125
0.5754775,-0.25,0.438281249999999,0.603125
0.576554875,-0.25,0.335156249999999,0.603125
0.578831875,-0.25,0.232031249999999,0.603125
0.581995,0.25,0.335156249999999,0.603125
0.582705625,0.25,0.386718749999999,0.5515625
0.583336125,0.25,0.438281249999999,0.5515625
0.58451375,0.25,0.541406249999999,0.603125
0.585732625,0.25,0.644531249999999,0.603125
0.587448625,0.25,0.747656249999999,0.603125
0.589999875,0.25,0.850781249999999,0.603125
0.592105875,0.25,0.953906249999999,0.603125
0.603193375,0.25,1.05703125,0.603125
0.605328,0.25,1.10859375,0.5515625
0.610152125,0.25,1.16015625,0.5515625
0.6117625,0.25,1.1859375,0.52578125
0.613955875,-0.25,1.16015625,0.52578125
0.61507225,-0.25,1.134375,0.52578125
0.6166395,-0.25,1.10859375,0.52578125
0.623624375,0.25,1.16015625,0.5515625
0.63000325,0.25,1.1859375,0.52578125
0.63061275,0.25,1.198828125,0.512890625
0.631399375,0.25,1.21171875,0.512890625
0.63666975,0.25,1.2375,0.52578125
0.637385375,0.25,1.250390625,0.512890625
0.63814625,0.25,1.26328125,0.512890625
0.642486875,0.25,1.2890625,0.52578125
0.643175,0.25,1.301953125,0.512890625
0.643790375,0.25,1.31484375,0.512890625
0.64985775,0.25,1.340625,0.52578125
0.6503905,0.25,1.353515625,0.512890625
0.651032125,0.25,1.36640625,0.512890625
0.66366025,0.25,1.3921875,0.52578125
0.666194375,-0.25,1.379296875,0.512890625
0.66887625,0.25,1.3921875,0.512890625
0.66939075,0.25,1.405078125,0.512890625
0.669914,0.25,1.41796875,0.512890625
0.676586375,0.25,1.44375,0.52578125
0.680951875,0.25,1.456640625,0.512890625
0.6821835,0.25,1.46953125,0.512890625
0.684311125,-0.25,1.456640625,0.512890625
0.68842075,0.25,1.46953125,0.512890625
0.68951075,0.25,1.482421875,0.512890625
0.692855875,-0.25,1.46953125,0.512890625
0.69714125,0.25,1.482421875,0.512890625
0.69915475,0.25,1.4953125,0.512890625
0.70061425,0.25,1.508203125,0.512890625
0.7083885,0.25,1.533984375,0.52578125
0.70904925,0.25,1.546875,0.512890625
0.710745875,-0.25,1.533984375,0.512890625
0.711299375,-0.25,1.52109375,0.512890625
0.711761625,-0.25,1.508203125,0.512890625
0.712693875,-0.25,1.482421875,0.52578125
0.71922875,-0.25,1.430859375,0.5515625
0.721326375,0.25,1.456640625,0.52578125
0.722059,0.25,1.46953125,0.512890625
0.7249375,-0.25,1.456640625,0.512890625
0.72723,0.25,1.46953125,0.512890625
0.7277365,0.25,1.482421875,0.512890625
0.728200125,0.25,1.4953125,0.512890625
0.729288,0.25,1.52109375,0.52578125
0.739362875,0.25,1.57265625,0.5515625
0.741615375,0.25,1.5984375,0.52578125
0.744814375,-0.25,1.57265625,0.52578125
0.747119625,0.25,1.585546875,0.512890625
0.75024125,-0.25,1.57265625,0.512890625
0.75123925,-0.25,1.559765625,0.512890625
0.75423725,0.25,1.57265625,0.512890625
0.754779,0.25,1.585546875,0.512890625
0.755255,0.25,1.5984375,0.512890625
0.75642825,0.25,1.62421875,0.52578125
0.786571625,0.25,1.67578125,0.5515625
0.787773375,0.25,1.7015625,0.52578125
0.790940625,0.25,1.72734375,0.52578125
0.792219125,0.25,1.753125,0.52578125
0.793354,0.25,1.77890625,0.52578125
0.800583625,0.25,1.83046875,0.5515625
0.805496,0.25,1.85625,0.52578125
0.80681225,0.25,1.869140625,0.512890625
0.810219375,-0.25,1.85625,0.512890625
0.811829,0.25,1.869140625,0.512890625
0.812658625,0.25,1.88203125,0.512890625
0.813368,0.25,1.894921875,0.512890625
0.81495175,0.25,1.920703125,0.52578125
0.818892375,0.25,1.972265625,0.5515625
0.82304825,0.25,2.023828125,0.5515625
0.824624125,0.25,2.049609375,0.52578125
0.825609125,0.25,2.075390625,0.52578125
0.856765,-0.25,2.023828125,0.5515625
0.859650375,-0.25,1.998046875,0.52578125
0.86091125,-0.25,1.972265625,0.52578125
0.861825875,-0.25,1.946484375,0.52578125
0.8670745,-0.25,1.894921875,0.5515625
0.86796675,-0.25,1.869140625,0.52578125
0.869093875,-0.25,1.843359375,0.52578125
0.87220525,-0.25,1.791796875,0.5515625
0.873986875,-0.25,1.740234375,0.5515625
0.87529275,-0.25,1.688671875,0.5515625
0.87958925,-0.25,1.585546875,0.603125
0.880709625,-0.25,1.533984375,0.5515625
0.881862,-0.25,1.482421875,0.5515625
0.886680375,-0.25,1.379296875,0.603125
0.8880335,-0.25,1.327734375,0.5515625
0.889186125,-0.25,1.276171875,0.5515625
0.892354875,-0.25,1.173046875,0.603125
0.89779875,-0.25,1.069921875,0.603125
0.8998695,-0.25,1.018359375,0.5515625
0.901914875,-0.25,0.966796875000001,0.5515625
0.906244625,-0.25,0.915234375000001,0.5515625
0.90729,-0.25,0.889453125000001,0.52578125
0.90820075,-0.25,0.863671875000001,0.52578125
0.9118185,-0.25,0.812109375000001,0.5515625
0.919202875,-0.25,0.760546875000002,0.5515625
0.920477625,-0.25,0.734765625000002,0.52578125
0.931191125,0.25,0.760546875000002,0.52578125
0.931877875,0.25,0.773437500000002,0.512890625
0.93314375,0.25,0.786328125000002,0.512890625
0.942909625,0.25,0.812109375000002,0.52578125
0.943419,0.25,0.825000000000002,0.512890625
0.9443255,0.25,0.837890625000002,0.512890625
0.94669575,-0.25,0.812109375000002,0.52578125
0.952616375,0.25,0.863671875000002,0.5515625
0.956862375,0.25,0.889453125000002,0.52578125
0.95793975,0.25,0.902343750000002,0.512890625
0.960245375,0.25,0.915234375000002,0.512890625
0.96144225,0.25,0.941015625000002,0.52578125
0.96764725,0.25,0.992578125000002,0.5515625
0.968994125,0.25,1.018359375,0.52578125
0.970444875,0.25,1.044140625,0.52578125
0.981754125,0.25,1.095703125,0.5515625
0.98447875,0.25,1.121484375,0.52578125
0.986739,0.25,1.147265625,0.52578125
0.988882875,0.25,1.173046875,0.52578125
0.992474875,0.25,1.198828125,0.52578125
0.994324375,0.25,1.224609375,0.52578125
0.995754125,0.25,1.250390625,0.52578125
1.002760375,0.25,1.301953125,0.5515625
1.012867625,0.25,1.327734375,0.52578125
1.013619375,0.25,1.340625,0.512890625
1.01436675,0.25,1.353515625,0.512890625
1.017937,-0.25,1.327734375,0.52578125
1.0207465,0.25,1.340625,0.512890625
1.021429125,0.25,1.353515625,0.512890625
1.025139375,0.25,1.36640625,0.512890625
1.026681,0.25,1.379296875,0.512890625
1.027689125,0.25,1.3921875,0.512890625
1.03127225,0.25,1.41796875,0.52578125
1.032550625,0.25,1.44375,0.52578125
1.033877375,0.25,1.46953125,0.52578125
1.0385655,0.25,1.52109375,0.5515625
1.053743,0.25,1.546875,0.52578125
1.057727,0.25,1.559765625,0.512890625
1.05958825,-0.25,1.546875,0.512890625
1.060836375,-0.25,1.533984375,0.512890625
1.062584,0.25,1.546875,0.512890625
1.0633805,0.25,1.559765625,0.512890625
1.064141125,0.25,1.57265625,0.512890625
1.07598575,0.25,1.5984375,0.52578125
1.0800575,-0.25,1.585546875,0.512890625
1.0830365,0.25,1.5984375,0.512890625
1.083706,0.25,1.611328125,0.512890625
1.084475125,0.25,1.62421875,0.512890625
1.10295425,0.25,1.65,0.52578125
1.103593375,0.25,1.662890625,0.512890625
1.106305875,-0.25,1.65,0.512890625
1.107137375,-0.25,1.637109375,0.512890625
